file,manual_id
20210223T083000+0100_Short-term_Makokou__t01218s__conf0.78.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01223s__conf0.68.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01224s__conf0.62.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01224s__conf0.66.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01250s__conf0.55.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01301s__conf0.93.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01302s__conf0.65.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01387s__conf0.61.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01527s__conf0.53.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01536s__conf0.62.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01537s__conf0.83.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01538s__conf0.65.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01538s__conf0.90.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01539s__conf0.87.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01540s__conf0.80.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01541s__conf0.82.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01542s__conf0.62.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01543s__conf0.78.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01544s__conf0.75.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01547s__conf0.71.wav,Noise
20210223T083000+0100_Short-term_Makokou__t01696s__conf0.58.wav,Noise
20210223T090000+0100_Short-term_Makokou__t00379s__conf0.94.wav,Noise
20210223T090000+0100_Short-term_Makokou__t00880s__conf0.67.wav,Noise
20210223T090000+0100_Short-term_Makokou__t01237s__conf0.72.wav,Noise
20210223T090000+0100_Short-term_Makokou__t01238s__conf0.73.wav,Noise
20210223T090000+0100_Short-term_Makokou__t01260s__conf0.57.wav,Noise
20210223T093000+0100_Short-term_Makokou__t00285s__conf0.54.wav,Noise
20210223T093000+0100_Short-term_Makokou__t00286s__conf0.65.wav,Noise
20210223T093000+0100_Short-term_Makokou__t00327s__conf0.70.wav,Noise
20210223T093000+0100_Short-term_Makokou__t00739s__conf0.64.wav,Noise
20210223T093000+0100_Short-term_Makokou__t00740s__conf0.61.wav,Noise
20210223T093000+0100_Short-term_Makokou__t01217s__conf0.62.wav,Noise
20210223T093000+0100_Short-term_Makokou__t01252s__conf0.51.wav,Noise
20210223T093000+0100_Short-term_Makokou__t01253s__conf0.68.wav,Noise
20210223T093000+0100_Short-term_Makokou__t01257s__conf0.51.wav,Noise
20210223T100000+0100_Short-term_Makokou__t00153s__conf0.66.wav,Noise
20210223T100000+0100_Short-term_Makokou__t00154s__conf0.51.wav,Noise
20210223T100000+0100_Short-term_Makokou__t00178s__conf0.55.wav,Noise
20210223T100000+0100_Short-term_Makokou__t00179s__conf0.83.wav,Noise
20210223T100000+0100_Short-term_Makokou__t01128s__conf0.67.wav,Noise
20210223T100000+0100_Short-term_Makokou__t01162s__conf0.63.wav,Noise
20210223T100000+0100_Short-term_Makokou__t01345s__conf0.61.wav,Noise
20210223T100000+0100_Short-term_Makokou__t01696s__conf0.55.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00185s__conf0.65.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00186s__conf0.80.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00256s__conf0.61.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00355s__conf0.60.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00395s__conf0.61.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00514s__conf0.82.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00515s__conf0.56.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00515s__conf0.92.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00522s__conf0.58.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00758s__conf0.51.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00830s__conf0.59.wav,Noise
20210223T103000+0100_Short-term_Makokou__t00970s__conf0.50.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01178s__conf0.52.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01179s__conf0.81.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01180s__conf0.94.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01194s__conf0.56.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01195s__conf0.60.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01211s__conf0.60.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01212s__conf0.63.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01271s__conf0.52.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01385s__conf0.63.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01386s__conf0.82.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01387s__conf0.51.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01387s__conf0.83.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01388s__conf0.79.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01405s__conf0.63.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01406s__conf0.86.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01424s__conf0.76.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01499s__conf0.58.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01577s__conf0.56.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01586s__conf0.56.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01699s__conf0.81.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01700s__conf0.50.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01700s__conf0.88.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01701s__conf0.74.wav,Noise
20210223T103000+0100_Short-term_Makokou__t01711s__conf0.51.wav,Noise
20210224T053000+0100_Short-term_Makokou__t00343s__conf0.52.wav,Noise
20210224T053000+0100_Short-term_Makokou__t00637s__conf0.72.wav,Noise
20210224T053000+0100_Short-term_Makokou__t00913s__conf0.51.wav,Noise
20210224T053000+0100_Short-term_Makokou__t00991s__conf0.54.wav,Noise
20210224T053000+0100_Short-term_Makokou__t01184s__conf0.69.wav,Noise
20210224T053000+0100_Short-term_Makokou__t01279s__conf0.62.wav,Noise
20210224T053000+0100_Short-term_Makokou__t01283s__conf0.64.wav,Noise
20210224T053000+0100_Short-term_Makokou__t01283s__conf0.83.wav,Noise
20210224T053000+0100_Short-term_Makokou__t01284s__conf0.74.wav,Noise
20210224T053000+0100_Short-term_Makokou__t01284s__conf0.87.wav,Noise
20210224T053000+0100_Short-term_Makokou__t01762s__conf0.51.wav,Noise
20210224T053000+0100_Short-term_Makokou__t01772s__conf0.67.wav,Noise
20210224T060000+0100_Short-term_Makokou__t00405s__conf0.51.wav,Noise
20210224T060000+0100_Short-term_Makokou__t00405s__conf0.81.wav,Noise
20210224T060000+0100_Short-term_Makokou__t00715s__conf0.54.wav,Noise
20210224T060000+0100_Short-term_Makokou__t01169s__conf0.73.wav,Noise
20210224T060000+0100_Short-term_Makokou__t01485s__conf0.61.wav,Noise
20210224T063000+0100_Short-term_Makokou__t00462s__conf0.59.wav,Noise
20210224T063000+0100_Short-term_Makokou__t00462s__conf0.81.wav,Noise
20210224T063000+0100_Short-term_Makokou__t00463s__conf0.53.wav,Noise
20210224T063000+0100_Short-term_Makokou__t00633s__conf0.68.wav,Noise
20210224T063000+0100_Short-term_Makokou__t00655s__conf0.70.wav,Noise
20210224T063000+0100_Short-term_Makokou__t00811s__conf0.67.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01235s__conf0.50.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01236s__conf0.49.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01262s__conf0.92.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01263s__conf0.50.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01622s__conf0.49.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01623s__conf0.75.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01624s__conf0.73.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01627s__conf0.66.wav,Noise
20210224T063000+0100_Short-term_Makokou__t01655s__conf0.59.wav,Noise
20210224T070000+0100_Short-term_Makokou__t00129s__conf0.66.wav,Noise
20210224T070000+0100_Short-term_Makokou__t00213s__conf0.69.wav,Noise
20210224T070000+0100_Short-term_Makokou__t00214s__conf0.82.wav,Noise
20210224T070000+0100_Short-term_Makokou__t00288s__conf0.77.wav,Noise
20210224T070000+0100_Short-term_Makokou__t00289s__conf0.84.wav,Noise
20210224T070000+0100_Short-term_Makokou__t00499s__conf0.86.wav,Noise
20210224T070000+0100_Short-term_Makokou__t00500s__conf0.69.wav,Noise
20210224T070000+0100_Short-term_Makokou__t00711s__conf0.82.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01119s__conf0.59.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01120s__conf0.80.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01131s__conf0.55.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01132s__conf0.68.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01243s__conf0.65.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01288s__conf0.70.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01289s__conf0.83.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01360s__conf0.60.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01365s__conf0.52.wav,Noise
20210224T070000+0100_Short-term_Makokou__t01714s__conf0.66.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00166s__conf0.50.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00193s__conf0.52.wav,C nictitans
20210224T073000+0100_Short-term_Makokou__t00373s__conf0.64.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00374s__conf0.89.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00375s__conf0.74.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00380s__conf0.59.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00383s__conf0.56.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00391s__conf0.50.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00392s__conf0.90.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00393s__conf0.61.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00394s__conf0.83.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00400s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00401s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00403s__conf0.50.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00404s__conf0.80.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00410s__conf0.86.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00411s__conf0.75.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00415s__conf0.62.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00416s__conf0.62.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00419s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00423s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00424s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00437s__conf0.62.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00438s__conf0.55.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00439s__conf0.83.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00442s__conf0.57.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00583s__conf0.63.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00584s__conf0.57.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00604s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00683s__conf0.59.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00691s__conf0.55.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00701s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00703s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00704s__conf0.56.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00705s__conf0.64.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00707s__conf0.79.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00708s__conf0.86.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00709s__conf0.65.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00710s__conf0.63.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00717s__conf0.66.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00718s__conf0.67.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00723s__conf0.50.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00735s__conf0.60.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00736s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00738s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00744s__conf0.66.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00748s__conf0.59.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00749s__conf0.53.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00750s__conf0.68.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00753s__conf0.53.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00753s__conf0.97.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00754s__conf0.67.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00754s__conf0.99.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00755s__conf0.52.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00756s__conf0.71.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00757s__conf0.91.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00758s__conf0.60.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00759s__conf0.60.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00761s__conf0.71.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00763s__conf0.65.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00764s__conf0.84.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00765s__conf0.67.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00766s__conf0.68.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00797s__conf0.92.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00798s__conf0.58.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00824s__conf0.62.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00839s__conf0.83.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00844s__conf0.68.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00879s__conf0.74.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00880s__conf0.69.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00880s__conf0.92.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00895s__conf0.58.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00896s__conf0.95.wav,Noise
20210224T073000+0100_Short-term_Makokou__t00983s__conf0.68.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01010s__conf0.77.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01025s__conf0.82.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01030s__conf0.60.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01035s__conf0.50.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01043s__conf0.69.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01049s__conf0.60.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01054s__conf0.59.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01057s__conf0.95.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01058s__conf0.56.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01059s__conf0.82.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01060s__conf0.90.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01061s__conf0.56.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01063s__conf0.74.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01064s__conf0.58.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01065s__conf0.50.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01070s__conf0.79.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01071s__conf0.63.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01072s__conf0.53.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01091s__conf0.52.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01096s__conf0.67.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01100s__conf0.58.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01108s__conf0.52.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01112s__conf0.52.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01128s__conf0.77.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01151s__conf0.57.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01154s__conf0.76.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01157s__conf0.52.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01159s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01160s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01161s__conf0.57.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01169s__conf0.94.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01177s__conf0.52.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01179s__conf0.69.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01182s__conf0.53.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01187s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01189s__conf0.83.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01190s__conf0.82.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01195s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01196s__conf0.79.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01197s__conf0.82.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01197s__conf0.97.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01203s__conf0.68.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01205s__conf0.55.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01209s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01218s__conf0.76.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01219s__conf0.67.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01221s__conf0.58.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01228s__conf0.50.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01228s__conf0.86.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01230s__conf0.52.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01231s__conf0.55.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01236s__conf0.56.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01239s__conf0.65.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01241s__conf0.53.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01243s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01245s__conf0.62.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01246s__conf0.67.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01247s__conf0.54.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01248s__conf0.69.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01260s__conf0.63.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01261s__conf0.50.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01262s__conf0.58.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01268s__conf0.57.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01269s__conf0.65.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01273s__conf0.65.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01300s__conf0.66.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01301s__conf0.71.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01340s__conf0.60.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01481s__conf0.85.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01482s__conf0.96.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01483s__conf0.52.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01504s__conf0.72.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01515s__conf0.57.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01516s__conf0.53.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01537s__conf0.51.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01539s__conf0.66.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01540s__conf0.72.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01548s__conf0.63.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01563s__conf0.55.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01564s__conf0.60.wav,Noise
20210224T073000+0100_Short-term_Makokou__t01590s__conf0.66.wav,Noise
